MonthYear,EventBaseCode,Count
201603   ,064          ,4
201512   ,153          ,1
201911   ,115          ,1
201912   ,152          ,2
201606   ,175          ,15
201509   ,144          ,2
201911   ,019          ,2
201809   ,133          ,2
202004   ,072          ,199
201704   ,017          ,293
201611   ,055          ,25
201701   ,071          ,392
201611   ,128          ,19
201611   ,032          ,26
201708   ,018          ,22
201708   ,203          ,14
201706   ,193          ,172
201706   ,163          ,26
201706   ,183          ,5
201704   ,024          ,8
202003   ,138          ,56
201703   ,036          ,1632
201609   ,138          ,117
201609   ,035          ,28
201612   ,015          ,80
201608   ,052          ,28
201608   ,091          ,16
201504   ,100          ,282
201503   ,026          ,205
201512   ,026          ,128
201509   ,012          ,392
201510   ,060          ,237
201510   ,070          ,227
201506   ,180          ,72
201604   ,130          ,201
201709   ,180          ,143
201805   ,010          ,1914
201805   ,154          ,61
201805   ,039          ,6
201801   ,070          ,244
201904   ,040          ,1421
201803   ,120          ,589
201807   ,051          ,1629
201807   ,030          ,400
201512   ,090          ,565
201705   ,081          ,39
201810   ,013          ,270
201810   ,036          ,835
201710   ,060          ,182
201810   ,164          ,10
201911   ,120          ,345
201911   ,181          ,6
201509   ,174          ,47
201808   ,125          ,49
201710   ,050          ,262
201609   ,123          ,2
201602   ,026          ,170
201505   ,017          ,213
201507   ,026          ,118
201512   ,041          ,61
201504   ,060          ,216
201712   ,162          ,12
201712   ,139          ,21
201709   ,035          ,21
201709   ,015          ,33
201802   ,186          ,46
201711   ,154          ,45
201711   ,141          ,312
201711   ,139          ,10
201903   ,072          ,48
201806   ,129          ,19
201811   ,113          ,6
201907   ,087          ,99
201907   ,014          ,76
201709   ,052          ,7
201712   ,037          ,12
201705   ,075          ,9
201508   ,171          ,81
201912   ,171          ,76
201712   ,091          ,4
201712   ,064          ,8
201710   ,093          ,1
201507   ,163          ,25
201605   ,181          ,16
201505   ,203          ,51
201508   ,035          ,19
201505   ,124          ,15
201511   ,025          ,32
201507   ,064          ,5
201508   ,161          ,14
201506   ,174          ,30
201811   ,139          ,8
201504   ,094          ,14
202002   ,183          ,2
201604   ,194          ,1
201906   ,063          ,6
202004   ,010          ,1149
202004   ,160          ,155
202004   ,031          ,65
202004   ,161          ,16
202004   ,181          ,6
201704   ,143          ,16
201707   ,041          ,84
201707   ,186          ,34
201708   ,129          ,126
201607   ,046          ,2372
201707   ,164          ,17
201904   ,111          ,414
201608   ,080          ,252
201608   ,016          ,44
201608   ,150          ,35
201708   ,036          ,759
201706   ,110          ,309
201705   ,100          ,137
201610   ,161          ,90
202003   ,090          ,264
202003   ,015          ,45
201510   ,114          ,127
201609   ,060          ,272
201609   ,083          ,77
201609   ,125          ,52
201706   ,044          ,26
201612   ,084          ,425
201612   ,031          ,121
201612   ,041          ,78
201603   ,138          ,129
201601   ,120          ,708
201603   ,045          ,36
201610   ,105          ,7
202005   ,084          ,5
201709   ,018          ,21
201709   ,061          ,113
201709   ,021          ,81
201805   ,192          ,77
201705   ,012          ,381
201801   ,041          ,224
201905   ,161          ,64
201905   ,014          ,98
201803   ,083          ,80
201807   ,084          ,421
201807   ,161          ,16
201804   ,100          ,175
201802   ,130          ,300
201802   ,014          ,145
201911   ,130          ,174
201905   ,139          ,3
201902   ,071          ,225
201901   ,112          ,634
201801   ,154          ,15
201808   ,030          ,218
201710   ,071          ,385
201808   ,140          ,7
201503   ,046          ,672
201605   ,084          ,394
201711   ,043          ,1810
201810   ,139          ,1
201903   ,026          ,119
201806   ,020          ,1676
201811   ,031          ,138
201803   ,064          ,2
201907   ,174          ,50
201809   ,127          ,5
201908   ,051          ,1418
201908   ,192          ,55
201908   ,026          ,104
201612   ,038          ,4
201602   ,021          ,31
201505   ,056          ,13
201802   ,122          ,11
202001   ,034          ,3
201605   ,202          ,8
201710   ,140          ,6
201710   ,166          ,6
201509   ,016          ,48
201702   ,170          ,2
202003   ,054          ,3
201901   ,164          ,22
201504   ,087          ,134
201712   ,102          ,1
201909   ,171          ,66
201909   ,024          ,1
201904   ,085          ,15
202002   ,194          ,3
201906   ,070          ,148
201605   ,045          ,12
201502   ,174          ,42
201504   ,083          ,59
201502   ,032          ,2
201505   ,018          ,27
201512   ,202          ,8
201907   ,143          ,12
201606   ,181          ,17
201504   ,186          ,52
201503   ,052          ,6
201804   ,194          ,4
201504   ,104          ,5
201812   ,028          ,1
201906   ,174          ,38
201906   ,101          ,15
201508   ,183          ,5
201502   ,124          ,10
201603   ,035          ,27
201508   ,011          ,12
201506   ,028          ,7
201503   ,113          ,10
202001   ,037          ,4
201811   ,122          ,3
201807   ,024          ,5
202004   ,182          ,65
202004   ,035          ,18
201704   ,104          ,12
201604   ,154          ,70
201701   ,100          ,182
201707   ,043          ,4012
201707   ,026          ,142
201707   ,138          ,162
201707   ,061          ,232
201608   ,084          ,418
201608   ,092          ,9
201708   ,139          ,15
201610   ,110          ,546
201703   ,161          ,61
201703   ,131          ,50
201703   ,011          ,45
201604   ,023          ,102
201609   ,181          ,14
201706   ,037          ,13
201701   ,140          ,18
201701   ,139          ,12
201708   ,145          ,8
201504   ,057          ,491
201601   ,138          ,77
201505   ,010          ,1604
201512   ,072          ,73
201503   ,081          ,33
201603   ,070          ,217
201511   ,141          ,213
201512   ,163          ,19
201709   ,114          ,282
201708   ,024          ,7
201805   ,128          ,32
201905   ,020          ,1220
201905   ,043          ,1625
201905   ,143          ,17
201804   ,084          ,380
201804   ,026          ,157
201804   ,101          ,22
201802   ,026          ,194
201803   ,019          ,8
201512   ,100          ,131
201705   ,044          ,20
201705   ,014          ,112
201810   ,130          ,238
201810   ,015          ,53
201810   ,129          ,56
201810   ,033          ,63
201911   ,064          ,11
201911   ,104          ,10
201509   ,180          ,81
201710   ,011          ,24
201710   ,133          ,14
201812   ,120          ,489
201905   ,163          ,16
201803   ,183          ,7
201507   ,070          ,250
201511   ,174          ,88
201712   ,071          ,353
201711   ,031          ,149
201711   ,046          ,1244
201711   ,203          ,17
201903   ,125          ,44
201806   ,084          ,358
201809   ,104          ,13
202001   ,141          ,163
202001   ,181          ,20
202001   ,103          ,12
202002   ,190          ,503
202002   ,013          ,168
202002   ,060          ,126
201507   ,032          ,22
201504   ,045          ,11
201510   ,061          ,155
201604   ,180          ,106
201601   ,045          ,21
201601   ,011          ,39
201904   ,171          ,62
201606   ,064          ,8
201912   ,125          ,54
201509   ,104          ,4
201801   ,203          ,28
201503   ,160          ,78
201509   ,027          ,20
201509   ,041          ,141
202002   ,181          ,6
201909   ,035          ,30
201909   ,174          ,33
201909   ,153          ,5
201612   ,134          ,1
201504   ,161          ,16
201712   ,027          ,3
201607   ,143          ,12
201811   ,195          ,5
201506   ,186          ,27
202001   ,115          ,14
201605   ,133          ,1
201505   ,037          ,5
201808   ,151          ,1
201711   ,195          ,1
202004   ,030          ,223
202004   ,087          ,180
202004   ,145          ,5
201704   ,164          ,14
201704   ,151          ,2
201702   ,080          ,247
201702   ,061          ,115
201702   ,150          ,47
201610   ,072          ,137
201610   ,075          ,10
201609   ,023          ,70
201609   ,104          ,12
201609   ,164          ,22
201612   ,030          ,583
201608   ,128          ,34
201507   ,012          ,263
201605   ,036          ,1371
201602   ,084          ,328
201508   ,022          ,18
201505   ,072          ,128
201709   ,042          ,1609
201709   ,033          ,69
201805   ,180          ,64
201801   ,072          ,63
201905   ,012          ,305
201905   ,090          ,385
201905   ,174          ,40
201905   ,138          ,37
201804   ,123          ,2
201810   ,034          ,3
201911   ,057          ,436
201805   ,105          ,14
201902   ,011          ,24
201902   ,072          ,56
201902   ,192          ,81
201902   ,161          ,166
201909   ,046          ,887
201808   ,062          ,68
201710   ,192          ,75
201710   ,110          ,392
201609   ,137          ,2
201812   ,020          ,1257
201810   ,131          ,4
201603   ,060          ,161
201505   ,174          ,48
201712   ,018          ,19
201712   ,164          ,23
201711   ,140          ,18
201903   ,060          ,152
201903   ,061          ,157
201903   ,203          ,8
201811   ,110          ,381
201811   ,018          ,35
201809   ,160          ,115
201809   ,070          ,200
201908   ,043          ,1698
202001   ,152          ,4
202002   ,111          ,383
201507   ,130          ,183
201604   ,084          ,343
201512   ,050          ,205
201606   ,057          ,1102
201606   ,174          ,101
201807   ,194          ,4
201912   ,100          ,95
201912   ,202          ,6
201902   ,054          ,30
201509   ,011          ,22
201504   ,151          ,10
202002   ,021          ,34
201909   ,022          ,14
201909   ,056          ,83
201909   ,021          ,10
201904   ,127          ,5
201906   ,050          ,333
201604   ,016          ,44
201508   ,203          ,7
201602   ,032          ,14
201502   ,180          ,33
201510   ,052          ,12
201507   ,139          ,22
201602   ,139          ,10
201908   ,018          ,35
201512   ,032          ,7
201812   ,140          ,2
201811   ,074          ,4
201603   ,027          ,5
201907   ,203          ,5
